RBP	ES	ave1	ave2	dpsi	wilcoxon.w	wilcoxon.p	bind
SRSF1	chr13_+_45389794_45389820_45390714_45390902_45391032_45391352	0.955	0.76	0.1949999999999999	38.99999999999996	0.0163200079376202	1
SRSF1	chr13_+_113105839_113105905_113110690_113110850_113113752_113113773	0.06	0.915	-0.855	-15.545454545454549	0.0408958019225605	1
SRSF1	chr13_-_95593944_95594086_95599365_95599424_95606003_95606059	0.77	0.665	0.1049999999999999	21.000000000000224	0.0302923443767359	1
SRSF1	chr13_-_100668579_100668794_100670360_100670569_100674744_100674774	0.675	0.815	-0.1399999999999999	-14.00000000000006	0.0453957419997206	1
SRSF1	chr14_+_23636747_23636772_23638066_23639004_23639179_23639233	0.71	0.285	0.4249999999999999	84.99999999999945	0.0074892988664945	1
SRSF1	chr14_+_23640322_23640431_23641666_23641738_23643152_23643219	0.05	0.1649999999999999	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr14_+_24115543_24115749_24116917_24117044_24117266_24117306	0.835	0.975	-0.14	-13.99999999999999	0.0453957419997208	1
SRSF1	chr14_+_39319209_39319291_39320928_39321056_39326864_39327022	0.96	0.635	0.3249999999999999	64.99999999999993	0.0097933777398015	1
SRSF1	chr14_+_50322542_50322719_50323945_50324116_50325609_50325645	0.77	0.95	-0.1799999999999999	-17.99999999999998	0.0353314457762693	1
SRSF1	chr14_-_24440854_24440926_24441674_24441795_24442346_24442375	0.945	0.785	0.1599999999999999	15.99999999999998	0.0397370486110817	1
SRSF1	chr14_-_24441678_24441795_24442109_24442260_24442346_24442375	0.035	0.255	-0.22	-22.000000000000007	0.0289173578055533	1
SRSF1	chr14_-_74942706_74942733_74946213_74946275_74946379_74946408	0.395	0.735	-0.3399999999999999	-33.99999999999987	0.0187187146432921	1
SRSF1	chr14_-_94443078_94443225_94446331_94446604_94448132_94448260	0.69	0.98	-0.29	-28.99999999999998	0.0219437112320219	1
SRSF1	chr15_+_25111765_25111894_25115299_25115656_25117410_25117515	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr15_+_40810649_40810757_40812699_40812902_40813338_40813417	0.435	0.8049999999999999	-0.3699999999999999	-36.99999999999976	0.0172017522108664	1
SRSF1	chr15_+_42278482_42278590_42280917_42281133_42283611_42283869	0.065	0.94	-0.875	-58.33333333333328	0.0109124129247132	1
SRSF1	chr15_+_44380864_44380976_44402887_44403054_44413336_44413436	0.265	0.525	-0.26	-25.99999999999998	0.0244733129085089	1
SRSF1	chr15_+_74896152_74896325_74897011_74897219_74897512_74897957	0.53	0.91	-0.38	-37.999999999999964	0.0167492862086107	1
SRSF1	chr15_-_20462831_20463001_20466195_20466370_20483403_20483517	0.6699999999999999	0.8300000000000001	-0.1600000000000001	-15.99999999999999	0.0397370486110816	1
SRSF1	chr15_-_45171930_45172002_45172147_45172318_45175219_45175269	0.485	0.935	-0.45	-15.000000000000014	0.0423786092698927	1
SRSF1	chr15_-_45171930_45172002_45172149_45172318_45175219_45175269	0.395	0.93	-0.5349999999999999	-21.39999999999998	0.0297269628447683	1
SRSF1	chr15_-_50725221_50725323_50726073_50726126_50726321_50726377	0.15	0.37	-0.2199999999999999	-1.1209530943645358e+16	5.679272179791596e-17	1
SRSF1	chr15_-_66984108_66984234_66986368_66986497_66987158_66987262	0.95	0.7250000000000001	0.2249999999999998	14.999999999999986	0.0423786092698928	1
SRSF1	chr16_+_20899902_20900004_20900298_20900535_20915556_20915714	0.155	0.815	-0.6599999999999999	-66.0000000000003	0.0096450161082837	1
SRSF1	chr16_+_29679182_29679210_29694664_29695199_29696996_29697127	0.765	0.96	-0.1949999999999999	-38.99999999999996	0.0163200079376202	1
SRSF1	chr16_+_88608934_88609051_88611268_88611536_88622197_88622388	0.855	0.985	-0.13	-12.99999999999999	0.0488745039443948	1
SRSF1	chr16_-_2264315_2264331_2264573_2264760_2268055_2268071	0.52	0.655	-0.135	-26.999999999999662	0.0235677377406831	1
SRSF1	chr16_-_16161438_16161564_16162993_16163192_16165623_16165933	0.625	0.49	0.135	26.999999999999524	0.0235677377406832	1
SRSF1	chr16_-_66536964_66537017_66541879_66541953_66548978_66549009	1.0	0.84	0.16	15.99999999999999	0.0397370486110816	1
SRSF1	chr16_-_87888018_87888272_87891799_87891954_87901912_87901974	0.74	0.975	-0.235	-15.666666666666652	0.0405802531145148	1
SRSF1	chr16_-_87891799_87891954_87893619_87893726_87901912_87901974	0.085	0.255	-0.1699999999999999	-8661910274635050.0	7.349646350318536e-17	1
SRSF1	chr16_-_89291038_89291183_89291681_89291777_89305206_89305239	0.25	0.05	0.2	20.00000000000001	0.0318045025123527	1
SRSF1	chr17_+_16439327_16439414_16439528_16439703_16440185_16440253	0.73	0.38	0.35	34.999999999999964	0.0181841893512968	1
SRSF1	chr17_+_16439327_16439414_16439581_16439703_16440185_16440253	0.535	0.25	0.285	18.999999999999982	0.0334754167131482	1
SRSF1	chr17_+_19567139_19567228_19572780_19572861_19577327_19577514	0.76	0.56	0.1999999999999999	3602879701896397.0	1.7669748230352867e-16	1
SRSF1	chr17_+_31352257_31352414_31356460_31356582_31356960_31357090	0.665	0.935	-0.27	-26.999999999999822	0.0235677377406829	1
SRSF1	chr17_+_35820024_35820075_35820164_35820239_35820332_35820437	0.73	0.975	-0.245	-16.333333333333318	0.038928129386494	1
SRSF1	chr17_+_50471028_50471135_50472428_50472579_50473665_50473760	0.77	1.0	-0.2299999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr17_+_67874920_67875020_67875556_67875744_67891844_67891962	0.23	0.5700000000000001	-0.3400000000000001	-34.00000000000016	0.018718714643292	1
SRSF1	chr17_+_78202721_78202751_78204656_78204741_78204828_78204852	0.36	0.55	-0.19	-19.00000000000009	0.033475416713148	1
SRSF1	chr17_+_78202721_78202751_78205946_78206050_78206911_78207052	0.55	0.86	-0.3099999999999999	-5584463537939415.0	1.1399837567969592e-16	1
SRSF1	chr17_-_803682_803806_805068_805247_819439_819545	0.77	0.94	-0.1699999999999999	-16.99999999999999	0.0374051184825533	1
SRSF1	chr17_-_7177003_7177076_7177210_7177326_7178494_7178588	0.775	0.96	-0.1849999999999999	-36.99999999999996	0.0172017522108663	1
SRSF1	chr17_-_68539885_68539966_68540547_68540723_68540849_68540958	0.055	0.245	-0.19	-18.999999999999982	0.0334754167131482	1
SRSF1	chr17_-_76089175_76089320_76090329_76091235_76094414_76094581	0.255	0.03	0.225	44.999999999999964	0.0141447780006301	1
SRSF1	chr17_-_76735137_76735158_76735772_76735875_76736154_76736464	0.025	0.2	-0.175	-34.99999999999997	0.0181841893512968	1
SRSF1	chr19_-_4324044_4324197_4324455_4324529_4325216_4325308	0.92	0.79	0.1299999999999999	2341871806232657.0	2.7184228046696733e-16	1
SRSF1	chr19_-_10574417_10574492_10574904_10575029_10577198_10577231	0.77	0.975	-0.2049999999999999	-13.666666666666652	0.0464990680568713	1
SRSF1	chr19_-_14480593_14480778_14482689_14483006_14491656_14491743	0.595	0.81	-0.215	-14.333333333333377	0.0443434788714418	1
SRSF1	chr19_-_35505939_35505986_35509911_35509961_35510184_35510252	0.175	0.53	-0.355	-14.200000000000005	0.0447584851831682	1
SRSF1	chr19_-_48987194_48987385_48991302_48991483_48992995_48993283	0.875	1.0	-0.125	-24.99999999999998	0.0254512226959836	1
SRSF1	chr19_-_49660713_49660828_49661948_49662328_49662425_49662617	0.745	1.0	-0.255	-50.99999999999996	0.0124811412675047	1
SRSF1	chr2_+_27506510_27506579_27506788_27506885_27507235_27507311	0.405	0.915	-0.51	-50.999999999999815	0.0124811412675048	1
SRSF1	chr2_+_39518639_39518710_39557982_39558046_39599366_39599539	0.265	0.4599999999999999	-0.1949999999999999	-12.99999999999999	0.0488745039443948	1
SRSF1	chr2_+_64572946_64573068_64579486_64581273_64585422_64585545	0.315	0.64	-0.325	-65.00000000000031	0.0097933777398014	1
SRSF1	chr2_+_71331782_71331875_71348753_71350271_71355719_71355780	0.8300000000000001	0.395	0.435	29.00000000000008	0.0219437112320218	1
SRSF1	chr2_+_73213322_73213521_73218861_73218969_73220051_73220190	0.7849999999999999	0.63	0.1549999999999999	30.999999999999623	0.0205290029554957	1
SRSF1	chr2_+_85362186_85362260_85363097_85363166_85368686_85368754	0.805	0.63	0.175	34.99999999999998	0.0181841893512968	1
SRSF1	chr2_+_108468980_108469084_108469651_108472116_108472827_108472899	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr2_+_161160432_161160486_161161285_161161412_161179614_161179761	0.385	0.14	0.245	16.333333333333318	0.038928129386494	1
SRSF1	chr2_+_191400382_191400468_191402632_191402718_191408115_191408189	0.3399999999999999	0.1	0.2399999999999999	24.00000000000005	0.0265104892265423	1
SRSF1	chr2_+_201234016_201234112_201266461_201266791_201271516_201271559	0.8200000000000001	0.955	-0.135	-26.99999999999998	0.0235677377406828	1
SRSF1	chr2_+_201272638_201272776_201274889_201274953_201276827_201276904	0.4399999999999999	0.75	-0.31	-31.000000000000064	0.0205290029554954	1
SRSF1	chr2_+_227340292_227340380_227352514_227352573_227355677_227355761	0.28	0.05	0.23	1.171905507744742e+16	5.432347302409353e-17	1
SRSF1	chr2_+_227347343_227347384_227352514_227352573_227355677_227355761	0.95	0.735	0.2149999999999999	14.33333333333327	0.0443434788714421	1
SRSF1	chr2_+_237769943_237769992_237772081_237772198_237772866_237772945	0.53	1.0	-0.47	-15.666666666666652	0.0405802531145148	1
SRSF1	chr2_+_238433554_238433695_238435711_238436013_238444342_238444375	0.6000000000000001	0.9	-0.2999999999999999	-30.00000000000014	0.0212128048110707	1
SRSF1	chr2_+_241315447_241315610_241324216_241324241_241335126_241335146	0.965	0.8300000000000001	0.135	26.99999999999998	0.0235677377406828	1
SRSF1	chr2_-_70227735_70227822_70228344_70229091_70229264_70229318	0.3199999999999999	0.7	-0.38	-19.00000000000001	0.0334754167131481	1
SRSF1	chr2_-_74525009_74525202_74525493_74525748_74526136_74526194	0.79	0.93	-0.1399999999999999	-13.999999999999906	0.0453957419997211	1
SRSF1	chr2_-_127847841_127848185_127850590_127850685_127852925_127853105	0.715	0.895	-0.18	-17.99999999999999	0.0353314457762692	1
SRSF1	chr2_-_127866900_127866996_127867145_127867279_127869454_127869540	0.015	0.24	-0.2249999999999999	-44.999999999999964	0.0141447780006301	1
SRSF1	chr2_-_169563225_169563350_169569184_169569252_169571653_169572004	0.735	0.865	-0.13	-12.99999999999999	0.0488745039443948	1
SRSF1	chr2_-_187520542_187520613_187529364_187529485_187554200_187554349	0.205	0.47	-0.265	-52.99999999999996	0.0120102687406743	1
SRSF1	chr2_-_215371909_215372015_215372109_215372300_215373322_215373411	0.41	0.78	-0.37	-37.00000000000007	0.0172017522108662	1
SRSF1	chr2_-_215379205_215379317_215380811_215381080_215382212_215382325	0.45	0.745	-0.295	-58.99999999999994	0.0107891325675463	1
SRSF1	chr2_-_237577269_237577382_237578004_237578155_237585998_237586157	0.99	0.725	0.265	52.99999999999996	0.0120102687406743	1
SRSF1	chr2_-_241097243_241097427_241099396_241099894_241102253_241102287	0.3349999999999999	0.78	-0.445	-88.99999999999942	0.0071527301575042	1
SRSF1	chr20_+_408691_408779_409830_410025_417526_417619	0.67	0.965	-0.2949999999999999	-58.999999999999936	0.0107891325675463	1
SRSF1	chr20_+_32429338_32429431_32429901_32430053_32431321_32431484	0.18	0.455	-0.275	-18.33333333333332	0.0346903384679523	1
SRSF1	chr20_+_34073610_34073635_34073819_34073866_34075874_34076039	0.79	0.6799999999999999	0.1100000000000001	1981583836043019.2	3.212681496427793e-16	1
SRSF1	chr20_+_43604183_43604258_43605002_43605073_43613850_43613976	0.87	0.975	-0.1049999999999999	-20.99999999999998	0.0302923443767363	1
SRSF1	chr20_+_49280485_49280570_49280903_49280964_49289045_49289260	0.54	0.325	0.215	42.999999999999964	0.0148024428207737	1
SRSF1	chr20_-_35738968_35739017_35740525_35740597_35740824_35740837	0.51	0.715	-0.2049999999999999	-40.99999999999996	0.0155242336366264	1
SRSF1	chr22_+_50416092_50416157_50418867_50418979_50419349_50419462	0.82	0.99	-0.17	-16.99999999999999	0.0374051184825533	1
SRSF1	chr22_-_18536650_18536808_18537292_18537412_18538433_18538558	0.98	0.85	0.13	12.99999999999999	0.0488745039443948	1
SRSF1	chr3_+_9689964_9690143_9697711_9697866_9701790_9702216	0.7050000000000001	0.51	0.195	38.99999999999976	0.0163200079376203	1
SRSF1	chr3_+_49962576_49962685_49967470_49968748_49972059_49972148	0.5900000000000001	0.845	-0.2549999999999999	-16.999999999999986	0.0374051184825533	1
SRSF1	chr3_+_52198160_52198255_52198672_52198848_52199210_52199440	0.01	0.195	-0.185	-36.999999999999964	0.0172017522108663	1
SRSF1	chr3_+_114056804_114056864_114056999_114057106_114065237_114065278	0.65	0.21	0.44	21.999999999999982	0.0289173578055534	1
SRSF1	chr3_+_152445282_152445539_152446704_152446757_152447620_152447773	0.7	0.84	-0.14	-14.00000000000006	0.0453957419997206	1
SRSF1	chr3_+_186784564_186784696_186784962_186785101_186785883_186786044	0.75	0.865	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr3_-_8633666_8633795_8635300_8635381_8635759_8635857	0.76	0.935	-0.175	-34.99999999999958	0.018184189351297	1
SRSF1	chr3_-_48523760_48523830_48525565_48525669_48535512_48535658	0.88	0.985	-0.1049999999999999	-20.99999999999998	0.0302923443767363	1
SRSF1	chr3_-_49116727_49116943_49117059_49117361_49117437_49117570	0.56	1.0	-0.4399999999999999	-44.000000000000206	0.0144661408064318	1
SRSF1	chr3_-_52075454_52075985_52096569_52096712_52122379_52122477	0.33	0.775	-0.445	-29.66666666666664	0.0214509715685221	1
SRSF1	chr3_-_126150406_126150531_126153444_126153581_126154554_126154619	0.665	0.97	-0.3049999999999999	-60.999999999999936	0.0104354549526175	1
SRSF1	chr3_-_136542119_136542195_136568765_136568861_136604309_136604473	0.505	0.985	-0.48	-47.99999999999996	0.0132609935998003	1
SRSF1	chr3_-_185658341_185658409_185672541_185672669_185675296_185675431	0.405	0.575	-0.1699999999999999	-17.000000000000032	0.0374051184825532	1
SRSF1	chr3_-_197621704_197621868_197622187_197622330_197623220_197623382	0.0699999999999999	0.7150000000000001	-0.6450000000000001	-128.9999999999999	0.004934938145688	1
SRSF1	chr4_+_730970_731110_732400_732498_733672_733789	0.055	0.28	-0.225	-45.00000000000009	0.01414477800063	1
SRSF1	chr4_+_89681523_89681684_89686898_89687002_89691285_89691373	0.195	0.01	0.185	36.999999999999964	0.0172017522108663	1
SRSF1	chr4_+_109473004_109473186_109481677_109481781_109491327_109491407	0.14	0.54	-0.4	-13.333333333333345	0.0476572592091001	1
SRSF1	chr4_-_866956_867432_868539_868685_870711_870904	0.66	1.0	-0.3399999999999999	-16.999999999999982	0.0374051184825533	1
SRSF1	chr4_-_9985669_9985793_9996781_9996941_10018975_10019073	0.7050000000000001	0.845	-0.1399999999999999	-13.99999999999999	0.0453957419997208	1
SRSF1	chr4_-_82359516_82359639_82371528_82371584_82373446_82373486	0.815	0.54	0.2749999999999999	54.99999999999933	0.0115736297334442	1
SRSF1	chr4_-_82829000_82829058_82842140_82842481_82844386_82844460	0.5700000000000001	0.77	-0.1999999999999999	-20.000000000000096	0.0318045025123525	1
SRSF1	chr5_+_150369529_150369602_150372006_150372236_150374174_150374386	0.65	0.79	-0.14	-13.99999999999999	0.0453957419997208	1
SRSF1	chr5_+_154793595_154793723_154793800_154794000_154794100_154794195	0.86	1.0	-0.14	-13.99999999999999	0.0453957419997208	1
SRSF1	chr5_+_176565338_176565404_176565672_176565743_176568678_176568767	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr5_-_31514994_31515219_31521123_31521215_31526079_31526326	0.925	0.52	0.405	16.20000000000002	0.0392477175987875	1
SRSF1	chr5_-_60597668_60597914_60599075_60599260_60603391_60603567	0.735	0.915	-0.18	-17.99999999999999	0.0353314457762692	1
SRSF1	chr5_-_111735496_111735507_111755770_111755830_111757136_111757164	0.985	0.81	0.1749999999999999	35.000000000000355	0.0181841893512966	1
SRSF1	chr5_-_132218545_132218644_132227086_132227221_132227790_132227815	0.1	0.265	-0.165	-33.00000000000007	0.0192856065436487	1
SRSF1	chr5_-_151063613_151063747_151064960_151065131_151080880_151081015	0.52	0.745	-0.2249999999999999	-44.99999999999996	0.0141447780006301	1
SRSF1	chr5_-_176355571_176355749_176359481_176359567_176359811_176359918	0.5	0.895	-0.395	-15.800000000000004	0.0402387189346371	1
SRSF1	chr5_-_178211890_178211970_178212973_178213103_178214796_178214885	0.575	0.875	-0.3	-15.000000000000028	0.0423786092698927	1
SRSF1	chr6_+_28141938_28142029_28144331_28144424_28148316_28148824	0.1149999999999999	0.0	0.1149999999999999	23.00000000000001	0.0276616991333239	1
SRSF1	chr6_+_30558150_30558212_30561328_30561508_30561834_30562124	0.09	0.715	-0.625	-125.00000000000128	0.005092849533338	1
SRSF1	chr6_+_33200826_33200938_33201242_33201656_33201745_33201913	0.605	0.995	-0.39	-19.499999999999982	0.0326185938491241	1
SRSF1	chr6_+_167911284_167911489_167913403_167913423_167914168_167914313	0.29	0.13	0.16	16.000000000000032	0.0397370486110815	1
SRSF1	chr7_+_849520_849603_849923_850033_851384_851481	0.685	0.835	-0.1499999999999999	-14.99999999999999	0.0423786092698928	1
SRSF1	chr7_+_99560533_99560695_99571688_99571792_99572245_99576453	0.1	0.26	-0.16	-15.99999999999996	0.0397370486110817	1
SRSF1	chr7_+_130070772_130070809_130096921_130097007_130116445_130116666	0.115	0.26	-0.145	-28.999999999999897	0.021943711232022	1
SRSF1	chr7_-_26190125_26190460_26190993_26191650_26192495_26192577	0.745	0.52	0.2249999999999999	44.99999999999996	0.0141447780006301	1
SRSF1	chr7_-_50537860_50537979_50539915_50540028_50543885_50544113	0.575	0.38	0.1949999999999999	12.99999999999999	0.0488745039443948	1
SRSF1	chr7_-_100077303_100077433_100079536_100079656_100081635_100081703	0.675	0.86	-0.1849999999999999	-37.00000000000038	0.0172017522108661	1
SRSF1	chr8_+_106692728_106692877_106702906_106703090_106706382_106706982	0.885	1.0	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr8_-_61643386_61643433_61643945_61644001_61644600_61644632	0.4	0.775	-0.375	-25.000000000000025	0.0254512226959836	1
SRSF1	chr8_-_143818373_143818534_143820666_143820716_143821597_143821686	0.745	0.47	0.275	54.99999999999965	0.0115736297334442	1
SRSF1	chr8_-_144098866_144098994_144099081_144099205_144099277_144099322	0.84	0.955	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
SRSF1	chr9_+_36589536_36589652_36594628_36594771_36597222_36597290	0.295	0.935	-0.64	-21.33333333333327	0.0298197239940999	1
SRSF1	chr9_+_127399964_127400006_127402557_127402753_127403660_127403747	0.62	0.88	-0.26	-12.99999999999999	0.0488745039443948	1
SRSF1	chrX_+_17737551_17737680_17744071_17744219_17746015_17746098	0.445	0.0849999999999999	0.36	35.999999999999964	0.0176793363466065	1
SRSF1	chrX_+_17737551_17737680_17744071_17744219_17746018_17746098	0.435	0.0349999999999999	0.4	20.00000000000001	0.0318045025123527	1
SRSF1	chrX_+_17737551_17737680_17744071_17745539_17746018_17746098	0.4499999999999999	0.02	0.4299999999999999	43.00000000000008	0.0148024428207737	1
SRSF1	chrX_+_47169315_47169498_47171028_47171258_47173128_47173197	0.435	0.78	-0.345	-22.99999999999998	0.0276616991333239	1
SRSF1	chrX_+_71283694_71283721_71284397_71284453_71290629_71290791	0.94	0.76	0.1799999999999999	3242591731706757.0	1.9633053589280963e-16	1
SRSF1	chrX_+_108602964_108603061_108606742_108606892_108614911_108615024	0.855	0.985	-0.13	-12.99999999999999	0.0488745039443948	1
HNRNPC	chr1_+_17632321_17632466_17634548_17634562_17634835_17635016	0.1149999999999999	0.4649999999999999	-0.35	-17.500000000000007	0.0363387547020395	1
HNRNPC	chr1_-_28057994_28058094_28080332_28080451_28088524_28088564	0.22	0.03	0.19	18.999999999999982	0.0334754167131482	1
HNRNPC	chr1_-_154214457_154214574_154219836_154219937_154220342_154220533	0.94	0.665	0.2749999999999999	54.999999999999936	0.0115736297334441	1
HNRNPC	chr1_-_193023844_193023946_193027875_193027955_193028085_193028148	0.505	0.04	0.465	13.285714285714285	0.0478274328945331	1
HNRNPC	chr1_-_206603083_206603204_206604609_206604729_206605400_206605507	0.155	0.01	0.145	28.99999999999998	0.0219437112320219	1
HNRNPC	chr10_+_103416491_103416742_103417198_103417314_103417792_103417932	0.4649999999999999	0.0	0.4649999999999999	13.285714285714285	0.0478274328945331	1
HNRNPC	chr10_-_32273163_32273281_32273922_32274038_32284698_32285050	0.15	0.0	0.15	15.000000000000009	0.0423786092698927	1
HNRNPC	chr10_-_119579935_119580010_119580471_119580846_119581922_119582009	0.675	0.08	0.5950000000000001	39.66666666666678	0.0160458392326204	1
HNRNPC	chr11_+_18322582_18322740_18324236_18324296_18333060_18333183	0.18	0.0	0.18	18.000000000000007	0.0353314457762692	1
HNRNPC	chr11_+_46728721_46728837_46734143_46734240_46739048_46739118	0.155	0.0	0.155	30.99999999999997	0.0205290029554955	1
HNRNPC	chr11_+_68551121_68551186_68553723_68553800_68554145_68554220	0.145	0.0	0.145	29.000000000000057	0.0219437112320219	1
HNRNPC	chr12_+_53462493_53462567_53464760_53464852_53465932_53465973	0.775	0.63	0.145	28.99999999999998	0.0219437112320219	1
HNRNPC	chr12_+_56158684_56158711_56159587_56159730_56159975_56160148	0.85	0.98	-0.13	-12.99999999999999	0.0488745039443948	1
HNRNPC	chr13_+_23667980_23668082_23668692_23669097_23673372_23676093	0.99	0.865	0.125	24.99999999999998	0.0254512226959836	1
HNRNPC	chr13_+_52018913_52019143_52023713_52023779_52024006_52024937	0.485	0.125	0.36	18.000000000000007	0.0353314457762692	1
HNRNPC	chr13_-_110893028_110893263_110894109_110894393_110906033_110906124	0.205	0.0	0.205	41.00000000000008	0.0155242336366263	1
HNRNPC	chr14_+_23636747_23636772_23638066_23639004_23639179_23639243	0.32	0.585	-0.2649999999999999	-17.666666666666647	0.0359966699566903	1
HNRNPC	chr14_+_23636747_23636772_23638088_23639004_23639179_23639243	0.175	0.395	-0.22	-1.120953094364536e+16	5.679272179791596e-17	1
HNRNPC	chr14_-_21234219_21234229_21263311_21263336_21269298_21269389	0.935	0.735	0.2	3602879701896397.0	1.7669748230352867e-16	1
HNRNPC	chr14_-_52778375_52778458_52778758_52779012_52780679_52780740	0.19	0.005	0.185	36.999999999999964	0.0172017522108663	1
HNRNPC	chr15_+_49632171_49632302_49633520_49633612_49634536_49634595	0.28	0.0	0.28	28.000000000000057	0.0227267609876358	1
HNRNPC	chr15_+_51001026_51001183_51001904_51002021_51002502_51003217	0.175	0.0	0.175	35.000000000000064	0.0181841893512968	1
HNRNPC	chr16_+_20777373_20777580_20779797_20779907_20780714_20780857	0.445	0.075	0.37	36.999999999999964	0.0172017522108663	1
HNRNPC	chr16_+_89532581_89532636_89540944_89542279_89544648_89544745	0.26	0.09	0.17	17.000000000000007	0.0374051184825533	1
HNRNPC	chr16_+_89544726_89544772_89545872_89546181_89546658_89546760	0.3399999999999999	0.02	0.3199999999999999	31.99999999999997	0.0198878956471785	1
HNRNPC	chr16_-_208078_208188_208601_208664_220649_220747	0.5	0.265	0.235	15.666666666666652	0.0405802531145148	1
HNRNPC	chr17_+_19671721_19671956_19673151_19673275_19675496_19675499	0.43	0.065	0.365	14.599999999999987	0.0435360984896375	1
HNRNPC	chr17_+_67874920_67875020_67886128_67886316_67891844_67891962	0.95	0.535	0.4149999999999999	83.00000000000084	0.0076697466429452	1
HNRNPC	chr17_+_68114422_68114525_68115061_68115178_68125390_68125480	0.165	0.015	0.15	15.000000000000009	0.0423786092698927	1
HNRNPC	chr17_+_78204828_78204900_78205093_78205753_78205946_78206050	0.18	0.32	-0.14	-14.000000000000009	0.0453957419997208	1
HNRNPC	chr17_+_78205440_78205518_78205603_78205753_78205946_78206050	0.435	0.89	-0.455	-30.333333333333307	0.0209798667415659	1
HNRNPC	chr17_-_64968222_64968381_64970923_64971163_64972534_64972662	0.245	0.0	0.245	16.333333333333332	0.0389281293864939	1
HNRNPC	chr18_-_62161352_62161385_62162253_62162329_62186844_62186975	0.295	0.125	0.1699999999999999	8661910274635050.0	7.349646350318536e-17	1
HNRNPC	chr18_-_79943329_79943462_79949519_79949655_79950724_79950817	0.235	0.12	0.115	22.999999999999982	0.0276616991333239	1
HNRNPC	chr19_+_18342859_18342911_18348948_18349068_18355895_18356011	0.3	0.015	0.285	56.99999999999996	0.011167622280602	1
HNRNPC	chr19_+_36215106_36215196_36218122_36218195_36228748_36228819	0.845	0.615	0.2299999999999999	22.99999999999998	0.0276616991333239	1
HNRNPC	chr2_+_73926908_73927052_73946719_73946888_73958146_73958245	0.33	0.615	-0.285	-19.00000000000002	0.0334754167131481	1
HNRNPC	chr2_+_74198629_74198742_74201382_74201479_74205705_74205889	0.4499999999999999	0.05	0.3999999999999999	20.00000000000001	0.0318045025123527	1
HNRNPC	chr2_+_232567078_232567214_232574263_232574341_232580904_232580956	0.26	0.41	-0.15	-15.000000000000028	0.0423786092698927	1
HNRNPC	chr2_-_20774810_20774979_20790255_20790398_20801310_20801465	0.825	0.985	-0.16	-15.99999999999999	0.0397370486110816	1
HNRNPC	chr2_-_70224554_70224629_70225328_70225393_70227735_70227822	0.225	0.05	0.175	34.99999999999987	0.0181841893512969	1
HNRNPC	chr2_-_215371909_215372015_215372109_215372300_215373322_215373411	0.365	0.805	-0.44	-21.999999999999982	0.0289173578055534	1
HNRNPC	chr20_+_37199050_37199225_37200447_37200494_37203885_37203960	0.125	0.01	0.115	22.999999999999982	0.0276616991333239	1
HNRNPC	chr20_+_38447466_38447623_38447930_38448093_38448662_38448730	0.1699999999999999	0.0	0.1699999999999999	17.000000000000007	0.0374051184825533	1
HNRNPC	chr20_+_47627922_47628023_47628433_47628554_47633496_47633636	0.3399999999999999	0.04	0.3	29.99999999999997	0.0212128048110708	1
HNRNPC	chr20_-_35394092_35394196_35409345_35409467_35411940_35411958	0.135	0.005	0.13	13.000000000000009	0.0488745039443947	1
HNRNPC	chr20_-_50940865_50940933_50941129_50941209_50942031_50942126	0.2	0.035	0.165	32.99999999999997	0.0192856065436487	1
HNRNPC	chr21_-_33582165_33582246_33583488_33583666_33584590_33584768	0.705	0.94	-0.235	-46.999999999999446	0.0135430581681256	1
HNRNPC	chr22_+_31160243_31160303_31176262_31176417_31187047_31187270	0.26	0.065	0.195	38.99999999999986	0.0163200079376203	1
HNRNPC	chr3_+_186784564_186784696_186784962_186785101_186785883_186786044	0.63	0.875	-0.245	-16.333333333333318	0.038928129386494	1
HNRNPC	chr3_-_121668061_121668158_121668314_121668508_121669212_121669355	0.405	0.04	0.365	24.33333333333331	0.0261477429567589	1
HNRNPC	chr4_+_152780109_152780226_152790759_152790875_152829625_152829726	0.3399999999999999	0.0	0.3399999999999999	34.000000000000064	0.018718714643292	1
HNRNPC	chr4_-_83264225_83264363_83267090_83267208_83267586_83267774	0.1149999999999999	0.0	0.1149999999999999	23.00000000000001	0.0276616991333239	1
HNRNPC	chr4_-_99208668_99208928_99210082_99210298_99210415_99210502	0.8	0.97	-0.1699999999999999	-17.000000000000078	0.0374051184825531	1
HNRNPC	chr5_+_57174059_57174211_57175448_57176400_57214074_57214193	0.8049999999999999	1.0	-0.195	-13.000000000000036	0.0488745039443946	1
HNRNPC	chr5_+_148425522_148425701_148427213_148427947_148433424_148433524	0.375	0.945	-0.5700000000000001	-19.00000000000002	0.0334754167131481	1
