tf	gene	link
PCBP1	chr2_-_219565242_219565514_219566830_219567126_219567273_219567575	1
PCBP1	chr2_-_229785757_229785855_229787505_229787661_229788798_229788940	1
PCBP1	chr2_-_233845728_233845820_233847397_233847461_233849763_233849859	1
PCBP1	chr2_-_237578004_237578155_237584334_237585564_237585998_237586157	1
PCBP1	chr2_-_237578004_237578155_237584334_237585564_237585998_237586157	1
PCBP1	chr2_-_237578004_237578155_237584334_237585564_237585998_237586157	1
PCBP1	chr2_-_241236615_241236769_241238649_241238787_241239602_241239736	1
PCBP1	chr20_+_408691_408779_409830_410025_410412_410637	1
PCBP1	chr20_+_408691_408779_409830_410025_417526_417619	1
PCBP1	chr20_+_408691_408779_409881_410025_410412_410637	1
PCBP1	chr20_+_408691_408779_409881_410025_417526_417619	1
PCBP1	chr20_+_408691_408779_409884_410025_410412_410637	1
PCBP1	chr20_+_408691_408779_409884_410025_417526_417619	1
PCBP1	chr20_+_3854558_3854741_3857635_3857809_3861332_3861504	1
PCBP1	chr20_+_3854558_3854741_3857635_3857809_3861332_3861504	1
PCBP1	chr20_+_3857635_3857809_3861332_3861504_3862254_3862413	1
PCBP1	chr20_+_31550064_31550121_31554746_31554829_31559611_31559647	1
PCBP1	chr20_+_31550064_31550121_31554746_31554829_31559611_31559647	1
PCBP1	chr20_+_31550064_31550121_31554760_31554829_31559611_31559647	1
PCBP1	chr20_+_31561634_31561736_31566210_31566295_31569120_31569418	1
PCBP1	chr20_+_31561634_31561736_31566210_31566295_31569120_31569418	1
PCBP1	chr20_+_34913753_34913825_34914096_34914171_34914323_34914437	1
PCBP1	chr20_+_34913753_34913825_34914109_34914171_34914323_34914437	1
PCBP1	chr20_+_34921786_34921866_34921963_34922103_34923323_34923431	1
PCBP1	chr20_+_34921786_34921866_34921963_34922258_34923323_34923431	1
PCBP1	chr20_+_35498595_35498716_35500049_35500169_35501845_35501966	1
PCBP1	chr20_+_35617779_35617840_35618087_35618475_35619195_35619310	1
PCBP1	chr20_+_35618612_35618720_35618923_35618998_35619195_35619310	1
PCBP1	chr20_+_37184180_37184373_37198397_37198492_37199050_37199225	1
PCBP1	chr20_+_45896965_45897040_45897717_45897806_45898005_45898109	1
PCBP1	chr20_+_49085283_49085386_49088009_49088106_49089247_49089397	1
PCBP1	chr20_+_57561372_57561635_57562071_57562252_57562696_57562899	1
PCBP1	chr20_+_57561372_57561635_57562071_57562252_57562696_57562899	1
PCBP1	chr20_+_58667987_58668127_58669291_58669453_58670512_58670603	1
PCBP1	chr20_+_58667987_58668127_58669291_58669453_58670512_58670603	1
PCBP1	chr20_+_58895612_58895684_58898941_58898985_58903528_58903585	1
PCBP1	chr20_+_58895612_58895684_58898941_58898985_58903531_58903585	1
PCBP1	chr20_+_62126304_62126439_62129785_62129952_62130219_62130296	1
PCBP1	chr20_+_62387611_62387674_62387843_62387914_62388309_62388364	1
PCBP1	chr20_+_62835921_62835953_62836187_62836333_62836478_62836532	1
PCBP1	chr20_+_62963589_62963680_62963957_62964022_62964228_62964315	1
PCBP1	chr20_+_62966525_62966580_62966703_62966732_62967337_62968597	1
PCBP1	chr20_+_63741370_63741479_63741869_63742056_63742130_63742230	1
PCBP1	chr20_-_1372076_1372240_1375491_1375603_1392834_1392881	1
PCBP1	chr20_-_2835314_2835709_2836039_2836110_2838232_2838366	1
PCBP1	chr20_-_2835314_2835709_2836039_2836314_2838232_2838366	1
PCBP1	chr20_-_2835314_2835709_2836039_2836314_2838232_2838366	1
PCBP1	chr20_-_17615926_17616009_17616732_17616839_17618596_17618679	1
PCBP1	chr20_-_17951526_17951595_17952587_17952710_17955365_17955475	1
PCBP1	chr20_-_17952587_17952710_17953996_17954117_17955365_17955475	1
PCBP1	chr20_-_17952587_17952710_17953996_17954223_17955365_17955475	1
PCBP1	chr20_-_17952587_17952710_17953996_17954231_17955365_17955475	1
PCBP1	chr20_-_17953996_17954117_17955365_17955475_17956933_17957037	1
PCBP1	chr20_-_34736690_34736758_34740363_34743341_34746807_34746928	1
PCBP1	chr20_-_34736690_34736758_34740363_34743341_34746807_34746928	1
PCBP1	chr20_-_34932026_34932133_34935576_34935642_34936763_34936840	1
PCBP1	chr20_-_35632795_35632923_35655202_35655344_35658930_35658982	1
PCBP1	chr20_-_35714185_35714389_35716740_35716805_35721740_35721839	1
PCBP1	chr20_-_35725124_35725155_35729312_35729362_35729462_35729527	1
PCBP1	chr20_-_35725124_35725155_35729312_35729365_35729462_35729527	1
PCBP1	chr20_-_35729322_35729362_35729462_35729527_35731941_35732135	1
PCBP1	chr20_-_35729322_35729362_35729462_35729527_35731941_35732135	1
PCBP1	chr20_-_35729312_35729365_35729462_35729527_35731941_35732135	1
PCBP1	chr20_-_35729312_35729365_35729462_35729527_35731941_35732135	1
PCBP1	chr20_-_44503815_44503995_44504801_44504891_44506827_44506996	1
PCBP1	chr20_-_47210761_47210897_47220258_47220324_47221314_47221474	1
PCBP1	chr20_-_47236326_47236516_47238758_47239138_47246008_47246517	1
PCBP1	chr20_-_47236326_47236516_47238896_47239138_47246008_47246517	1
PCBP1	chr20_-_47249287_47249439_47262288_47262428_47276314_47276795	1
PCBP1	chr20_-_47298729_47298872_47310056_47310204_47347856_47347926	1
PCBP1	chr20_-_47298729_47298872_47310056_47310204_47347856_47347926	1
PCBP1	chr20_-_63196455_63196734_63202287_63203807_63213864_63213943	1
PCBP1	chr20_-_63196455_63196734_63202287_63203807_63213864_63213943	1
PCBP1	chr20_-_63196455_63196734_63202287_63203807_63213864_63213943	1
PCBP1	chr21_+_37147481_37147603_37148546_37148647_37150078_37150170	1
PCBP1	chr21_+_45504011_45504054_45504416_45504556_45505134_45505278	1
PCBP1	chr21_+_45504011_45504054_45504416_45504556_45505134_45505278	1
PCBP1	chr21_+_46498582_46498833_46504361_46504489_46509257_46509376	1
PCBP1	chr21_-_25982344_25982477_26000015_26000182_26021840_26022042	1
PCBP1	chr21_-_25982344_25982477_26000015_26000182_26021840_26022042	1
PCBP1	chr21_-_25997360_25997416_26000015_26000182_26021840_26022042	1
PCBP1	chr21_-_25997360_25997416_26000015_26000182_26021840_26022042	1
PCBP1	chr21_-_32320531_32320640_32321801_32321944_32322478_32322584	1
PCBP1	chr21_-_44861174_44861271_44864906_44865151_44865395_44865447	1
PCBP1	chr21_-_46216389_46216524_46219476_46219572_46221854_46221975	1
PCBP1	chr21_-_46216389_46216524_46219476_46219572_46221854_46221975	1
PCBP1	chr21_-_46265321_46265523_46265925_46266166_46266982_46267142	1
PCBP1	chr22_+_20774113_20774145_20779297_20780201_20783972_20784245	1
PCBP1	chr22_+_24038348_24038461_24041139_24041273_24042904_24043084	1
PCBP1	chr22_+_24084579_24084785_24085006_24085151_24087452_24087713	1
PCBP1	chr22_+_24176111_24176275_24177504_24177817_24178053_24178627	1
PCBP1	chr22_+_29278131_29278216_29282390_29282557_29286923_29287106	1
PCBP1	chr22_+_29278131_29278216_29282390_29282557_29286923_29287106	1
PCBP1	chr22_+_29286923_29287134_29288606_29291599_29292137_29292169	1
PCBP1	chr22_+_29286923_29287134_29288606_29291599_29292137_29292169	1
PCBP1	chr22_+_29286923_29287134_29288606_29291599_29292137_29292169	1
PCBP1	chr22_+_29296239_29296368_29297827_29297949_29298733_29298895	1
PCBP1	chr22_+_37849421_37849482_37850015_37850063_37851280_37851490	1
PCBP1	chr22_+_41346062_41346208_41348067_41348167_41349120_41349301	1
PCBP1	chr22_+_41621990_41622086_41628118_41628230_41636113_41636251	1
PCBP1	chr22_+_41875543_41875724_41877229_41877421_41877942_41878123	1
PCBP1	chr22_+_41875543_41875724_41877229_41877421_41880716_41880992	1
PCBP1	chr22_+_45547085_45547204_45548613_45548744_45550492_45550615	1
PCBP1	chr22_-_18536650_18536808_18537292_18538558_18538640_18538744	1
PCBP1	chr22_-_38750225_38750320_38750898_38751035_38751210_38751283	1
PCBP1	chr22_-_41268097_41268156_41274600_41274727_41280933_41281082	1
PCBP1	chr22_-_43180742_43180940_43182980_43183149_43186893_43187134	1
PCBP1	chr22_-_50625363_50625464_50625579_50625681_50625936_50626063	1
PCBP1	chr3_+_13481382_13481394_13483464_13483564_13501871_13501933	1
PCBP1	chr3_+_37335053_37335166_37337143_37337163_37337666_37337734	1
PCBP1	chr3_+_50275012_50275053_50275302_50275459_50275560_50275615	1
PCBP1	chr3_+_52800965_52801146_52802334_52802519_52802667_52802696	1
PCBP1	chr3_+_52803859_52804009_52804726_52805840_52806103_52806138	1
PCBP1	chr3_+_52804726_52804734_52805808_52805815_52806103_52806138	1
PCBP1	chr3_+_52804726_52804734_52805808_52805840_52806103_52806138	1
PCBP1	chr3_+_52804806_52805372_52805808_52805840_52806103_52806138	1
PCBP1	chr3_+_58126602_58126762_58130741_58130908_58132808_58132931	1
PCBP1	chr3_+_58126602_58126762_58130741_58130908_58132808_58132931	1
PCBP1	chr3_+_58142650_58142752_58143473_58143613_58145921_58146049	1
PCBP1	chr3_+_58146820_58146993_58148206_58148364_58148649_58148852	1
PCBP1	chr3_+_101574219_101574279_101579589_101580004_101585437_101585511	1
PCBP1	chr3_+_101574219_101574279_101579790_101580004_101585437_101585511	1
PCBP1	chr3_+_101574219_101574279_101579842_101580004_101585437_101585511	1
PCBP1	chr3_+_101574219_101574279_101585437_101585511_101590215_101590270	1
PCBP1	chr3_+_101579842_101580004_101585437_101585511_101590215_101590270	1
PCBP1	chr3_+_101579842_101580004_101585440_101585511_101590215_101590270	1
PCBP1	chr3_+_107755598_107755678_107772628_107773636_107774719_107774857	1
PCBP1	chr3_+_123124272_123124343_123130480_123130616_123145522_123145592	1
PCBP1	chr3_+_133746393_133746483_133748412_133748584_133753595_133753703	1
PCBP1	chr3_+_133746393_133746483_133748412_133748584_133753595_133753703	1
PCBP1	chr3_+_133746393_133746483_133748412_133748584_133753595_133753703	1
PCBP1	chr3_+_133746393_133746483_133748412_133748584_133753595_133753703	1
PCBP1	chr3_+_133746393_133746483_133748412_133748584_133753595_133753703	1
PCBP1	chr3_+_133770508_133770572_133775433_133775617_133777049_133777138	1
PCBP1	chr3_+_133770508_133770572_133775433_133775617_133777049_133777138	1
PCBP1	chr3_+_172247533_172247776_172251260_172251541_172285926_172285984	1
PCBP1	chr3_+_172247533_172247776_172251260_172251541_172285926_172285984	1
PCBP1	chr3_+_184383312_184383418_184383523_184383642_184384537_184384693	1
PCBP1	chr3_+_184386046_184386159_184386492_184386755_184386845_184386938	1
PCBP1	chr3_+_184386046_184386159_184386492_184386755_184386845_184386938	1
PCBP1	chr3_+_186613147_186613354_186615685_186615795_186616443_186616527	1
PCBP1	chr3_+_186613147_186613354_186615685_186615795_186616443_186616527	1
PCBP1	chr3_+_186613147_186613354_186615688_186615795_186616443_186616527	1
PCBP1	chr3_+_186613147_186613354_186615688_186615795_186616443_186616527	1
PCBP1	chr3_+_186616443_186616527_186617184_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617184_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617184_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617184_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617187_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617187_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617187_186617350_186619857_186619940	1
PCBP1	chr3_+_186616443_186616527_186617187_186617350_186619857_186619940	1
PCBP1	chr3_+_186617187_186617350_186618291_186618637_186619857_186619940	1
PCBP1	chr3_+_186617187_186617350_186618291_186618637_186619857_186619940	1
PCBP1	chr3_+_186617187_186617350_186618291_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618512_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618512_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618512_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618536_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618536_186618637_186619857_186619940	1
PCBP1	chr3_+_186617258_186617350_186618536_186618637_186619857_186619940	1
PCBP1	chr3_+_186618536_186618637_186619857_186619940_186621095_186621300	1
PCBP1	chr3_+_186619857_186619940_186620586_186620790_186621095_186621300	1
PCBP1	chr3_+_186619857_186619940_186620586_186620790_186621095_186621300	1
PCBP1	chr3_+_186619857_186619940_186620586_186620790_186621095_186621300	1
PCBP1	chr3_+_186619857_186619940_186620586_186620790_186621095_186621300	1
PCBP1	chr3_+_187038742_187038873_187042654_187043310_187051249_187051346	1
PCBP1	chr3_+_187038742_187038873_187042654_187043310_187051249_187051346	1
PCBP1	chr3_+_187038742_187038873_187042654_187043310_187051249_187051346	1
PCBP1	chr3_-_8633666_8633941_8634398_8634645_8635300_8635378	1
PCBP1	chr3_-_33018448_33018561_33021566_33021655_33024251_33024325	1
PCBP1	chr3_-_38126510_38126700_38127786_38127866_38129290_38129388	1
PCBP1	chr3_-_38127786_38127866_38129290_38129388_38131596_38131638	1
PCBP1	chr3_-_38129329_38129388_38131596_38131638_38131926_38131946	1
PCBP1	chr3_-_38131926_38132005_38133952_38134009_38136592_38136624	1
PCBP1	chr3_-_47086195_47086314_47088113_47088247_47097955_47098081	1
PCBP1	chr3_-_47422442_47422536_47423933_47424045_47425485_47425611	1
PCBP1	chr3_-_47662334_47662592_47670658_47670717_47675475_47675570	1
PCBP1	chr3_-_47916862_47917174_47918719_47918841_47921765_47921878	1
PCBP1	chr3_-_48525565_48525669_48535512_48535658_48536256_48536463	1
PCBP1	chr3_-_48600118_48600151_48600482_48600567_48600680_48600840	1
PCBP1	chr3_-_48625746_48626000_48626218_48626354_48626631_48626685	1
PCBP1	chr3_-_48628512_48628541_48628622_48628714_48629642_48629711	1
PCBP1	chr3_-_49095994_49096079_49097992_49098117_49098192_49098251	1
PCBP1	chr3_-_49095994_49096079_49097992_49098117_49098192_49098251	1
PCBP1	chr3_-_49687153_49687285_49687364_49687478_49687556_49687668	1
PCBP1	chr3_-_49687556_49687668_49687750_49687897_49688598_49688658	1
PCBP1	chr3_-_49687556_49687668_49687750_49687897_49688598_49688658	1
PCBP1	chr3_-_51993750_51994126_51995042_51995106_51995425_51995469	1
PCBP1	chr3_-_52404453_52404586_52405110_52405294_52405765_52405912	1
PCBP1	chr3_-_53818938_53819040_53819189_53819331_53819532_53819674	1
PCBP1	chr3_-_53818938_53819040_53819189_53819674_53820474_53820608	1
PCBP1	chr3_-_53818938_53819040_53819189_53819674_53820474_53820608	1
PCBP1	chr3_-_53818938_53819040_53819532_53819674_53820474_53820608	1
PCBP1	chr3_-_120641589_120641693_120646267_120646366_120646973_120647044	1
PCBP1	chr3_-_120644319_120644443_120644598_120644619_120646267_120646335	1
PCBP1	chr3_-_120674901_120674989_120675792_120675863_120682097_120682113	1
PCBP1	chr3_-_124809022_124809156_124819739_124819834_124821313_124821458	1
PCBP1	chr3_-_146073287_146073352_146076782_146076895_146079116_146079257	1
PCBP1	chr3_-_149173484_149173730_149176238_149176412_149177840_149177907	1
PCBP1	chr3_-_149183466_149183605_149185239_149185446_149186520_149186732	1
PCBP1	chr3_-_149207363_149207617_149209211_149209384_149210167_149210379	1
PCBP1	chr3_-_149371687_149371867_149375443_149375588_149375680_149375769	1
PCBP1	chr3_-_157150282_157150381_157151486_157151930_157152177_157152210	1
PCBP1	chr3_-_168032520_168032852_168036836_168036994_168041392_168041474	1
PCBP1	chr3_-_184243554_184243630_184243791_184243996_184244601_184244721	1
PCBP1	chr3_-_184243554_184243630_184243791_184243996_184244601_184244721	1
PCBP1	chr3_-_187725499_187725629_187726731_187726898_187728360_187728544	1
PCBP1	chr3_-_196053509_196053558_196055080_196055301_196058284_196058365	1
PCBP1	chr3_-_196073930_196074125_196075159_196075360_196077064_196077105	1
PCBP1	chr3_-_197149755_197149796_197161640_197161738_197194425_197194589	1
PCBP1	chr4_+_2827606_2827674_2829493_2830147_2831571_2831679	1
PCBP1	chr4_+_73404369_73404406_73405116_73405173_73406629_73406761	1
PCBP1	chr4_+_73404369_73404406_73405116_73405173_73406629_73406761	1
PCBP1	chr4_+_73404369_73404406_73405121_73405173_73406629_73406761	1
PCBP1	chr4_+_73404369_73404406_73405121_73405173_73406629_73406761	1
PCBP1	chr4_+_73416256_73416353_73417531_73417669_73418088_73418103	1
PCBP1	chr4_+_73416256_73416353_73417531_73417669_73418088_73418103	1
PCBP1	chr4_+_73416256_73416353_73417531_73417669_73418088_73418103	1
PCBP1	chr4_+_73416256_73416353_73417531_73417669_73418088_73418103	1
PCBP1	chr4_+_73418266_73418311_73419507_73419639_73420254_73420321	1
PCBP1	chr4_+_73418266_73418311_73419507_73419639_73420254_73420321	1
PCBP1	chr4_+_73418266_73418311_73419507_73419639_73420254_73420321	1
PCBP1	chr4_+_73418266_73418311_73419507_73419639_73420254_73420321	1
PCBP1	chr4_+_73443347_73443444_73444993_73445122_73447462_73447584	1
PCBP1	chr4_+_73443347_73443444_73444993_73445122_73447462_73447584	1
PCBP1	chr4_+_73443351_73443444_73444993_73445122_73449335_73449467	1
PCBP1	chr4_+_73443351_73443444_73444993_73445122_73449335_73449467	1
PCBP1	chr4_+_73443347_73443444_73444993_73446887_73447462_73447584	1
PCBP1	chr4_+_73443347_73443444_73444993_73446887_73447462_73447584	1
PCBP1	chr4_+_73443347_73443444_73447462_73447613_73449335_73449467	1
PCBP1	chr4_+_73443347_73443444_73447462_73447676_73449335_73449467	1
PCBP1	chr4_+_73444993_73445122_73447462_73447613_73449335_73449467	1
PCBP1	chr4_+_73444993_73445122_73447462_73447676_73449335_73449467	1
PCBP1	chr4_+_94455267_94455384_94523724_94523875_94573351_94573393	1
PCBP1	chr4_+_106316578_106316594_106320866_106321451_106324985_106325118	1
PCBP1	chr4_-_866956_867432_868539_868685_870711_870904	1
PCBP1	chr4_-_1238183_1238337_1241325_1241519_1248916_1248976	1
PCBP1	chr4_-_39510353_39510550_39510661_39510861_39514083_39514184	1
PCBP1	chr4_-_39510353_39510550_39510661_39510861_39514083_39514184	1
PCBP1	chr4_-_39510353_39510550_39510661_39510861_39514083_39514184	1
PCBP1	chr4_-_73135117_73135262_73139531_73140283_73141741_73141792	1
PCBP1	chr4_-_73135117_73135265_73139531_73140283_73141741_73141792	1
PCBP1	chr4_-_82355304_82355401_82356537_82356683_82356796_82356895	1
PCBP1	chr4_-_82358758_82358820_82359471_82359639_82373446_82373486	1
PCBP1	chr4_-_82428018_82428179_82428278_82428446_82429248_82429397	1
PCBP1	chr4_-_82829000_82829058_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82829000_82829058_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82829000_82829058_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82829000_82829058_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_82829000_82829058_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_82829000_82829058_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842140_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_82830937_82830975_82842185_82842481_82844386_82844460	1
PCBP1	chr4_-_83104896_83105020_83107804_83107950_83114666_83114715	1
PCBP1	chr4_-_106193609_106193770_106194718_106194754_106212750_106212835	1
PCBP1	chr4_-_109752468_109752503_109757763_109757783_109760270_109760380	1
PCBP1	chr4_-_121669954_121670012_121671547_121671642_121672533_121672558	1
PCBP1	chr4_-_151143910_151144050_151147922_151148186_151149500_151149561	1
PCBP1	chr4_-_154588793_154588976_154589437_154589562_154590634_154590742	1
PCBP1	chr4_-_154588793_154588976_154589437_154589562_154590634_154590742	1
PCBP1	chr4_-_154606705_154606982_154608466_154608650_154609630_154609763	1
PCBP1	chr4_-_154606705_154606982_154608466_154608650_154609630_154609763	1
PCBP1	chr4_-_186617005_186617201_186617708_186621775_186628154_186628364	1
PCBP1	chr4_-_186617005_186617201_186617708_186621775_186628154_186628364	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27476069_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27476087_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27477625_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27477625_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27477625_27477801_27495949_27496401	1
PCBP1	chr5_+_27475665_27475695_27477625_27477801_27495949_27496401	1
PCBP1	chr5_+_27475665_27475695_27477639_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27477639_27477801_27484926_27485029	1
PCBP1	chr5_+_27475665_27475695_27477639_27477801_27495949_27496144	1
PCBP1	chr5_+_27475665_27475695_27477639_27477801_27495949_27496144	1
PCBP1	chr5_+_96729612_96729725_96730780_96730860_96736172_96736187	1
PCBP1	chr5_+_132866642_132866687_132866869_132867035_132867488_132867683	1
PCBP1	chr5_+_136061500_136061579_136062663_136062687_136063186_136063372	1
PCBP1	chr5_+_136061500_136061579_136062663_136062687_136063186_136063372	1
PCBP1	chr5_+_138887490_138887642_138904349_138904441_138917742_138917779	1
PCBP1	chr5_+_139279051_139279129_139307239_139308327_139314675_139314736	1
PCBP1	chr5_+_140528184_140529796_140535362_140535538_140537389_140537589	1
PCBP1	chr5_+_148425522_148425701_148427213_148427947_148433424_148433524	1
PCBP1	chr5_+_154793595_154793723_154793800_154793901_154794100_154794195	1
PCBP1	chr5_+_154793595_154793723_154793800_154794000_154794100_154794195	1
PCBP1	chr5_+_154793595_154793723_154793800_154794000_154794100_154794195	1
PCBP1	chr5_+_172924103_172924109_172926509_172926569_172932436_172932478	1
PCBP1	chr5_+_179824291_179824323_179825146_179825226_179833032_179833227	1
PCBP1	chr5_-_32135572_32135686_32143749_32143880_32173810_32174317	1
PCBP1	chr5_-_42801238_42801331_42804656_42804711_42806896_42807108	1
PCBP1	chr5_-_42801238_42801331_42804656_42804773_42806896_42807108	1
PCBP1	chr5_-_42801238_42801331_42804656_42804773_42811836_42811889	1
PCBP1	chr5_-_42801238_42801331_42804656_42807108_42811836_42811889	1
PCBP1	chr5_-_42801238_42801331_42811836_42811986_42824369_42824568	1
PCBP1	chr5_-_42804669_42804773_42808151_42808366_42811836_42811889	1
PCBP1	chr5_-_42804669_42804773_42808151_42808366_42825441_42825896	1
PCBP1	chr5_-_42806902_42807108_42808151_42808366_42811836_42811889	1
PCBP1	chr5_-_42806902_42807108_42808151_42808366_42824369_42824568	1
PCBP1	chr5_-_42806902_42807108_42811836_42811986_42824369_42824568	1
PCBP1	chr5_-_42808151_42808366_42811836_42811975_42824369_42824568	1
PCBP1	chr5_-_42808151_42808366_42811836_42811986_42824369_42824568	1
PCBP1	chr5_-_42808151_42808366_42811836_42811986_42825441_42825896	1
PCBP1	chr5_-_43297002_43297166_43297525_43298134_43298518_43298975	1
PCBP1	chr5_-_77691404_77691498_77693266_77693352_77708242_77708347	1
PCBP1	chr5_-_77691404_77691498_77693266_77693352_77708242_77708347	1
PCBP1	chr5_-_95906524_95906782_95913771_95913934_95943002_95943013	1
PCBP1	chr5_-_95906524_95906782_95913771_95913934_95943002_95943013	1
PCBP1	chr5_-_95913820_95913934_95919424_95919545_95943002_95943013	1
PCBP1	chr5_-_95913820_95913934_95919424_95919545_95943002_95943013	1
PCBP1	chr5_-_112878085_112878835_112887015_112887183_112902380_112902518	1
PCBP1	chr5_-_131159604_131159611_131162572_131162676_131165095_131165231	1
PCBP1	chr5_-_132218545_132218644_132226697_132227221_132227790_132227815	1
PCBP1	chr5_-_132218545_132218644_132226697_132227258_132227790_132227815	1
PCBP1	chr5_-_132218545_132218644_132226716_132227221_132227790_132227815	1
PCBP1	chr5_-_132218545_132218644_132226932_132227221_132227790_132227815	1
PCBP1	chr5_-_132218545_132218644_132227086_132227221_132227790_132227815	1
PCBP1	chr5_-_132218545_132218644_132227086_132227258_132227790_132227815	1
PCBP1	chr5_-_132823623_132823764_132823850_132824419_132824615_132824821	1
PCBP1	chr5_-_135335101_135335141_135343260_135343434_135345968_135346057	1
PCBP1	chr5_-_138561580_138561789_138566626_138566718_138567001_138567010	1
PCBP1	chr5_-_150446877_150446963_150447585_150447735_150449703_150449739	1
PCBP1	chr5_-_178149482_178149838_178150888_178150993_178153491_178153560	1
PCBP1	chr5_-_179614890_179614959_179615546_179615595_179616126_179616218	1
PCBP1	chr5_-_179616899_179616958_179617051_179617110_179617514_179617581	1
PCBP1	chr5_-_179616899_179616958_179617060_179617110_179617514_179617581	1
PCBP1	chr5_-_179800184_179800259_179800484_179800597_179800907_179800939	1
PCBP1	chr5_-_179879047_179879197_179879628_179879789_179888103_179888312	1
PCBP1	chr5_-_181238170_181238239_181238992_181239177_181239487_181239582	1
PCBP1	chr5_-_181238170_181238239_181239067_181239177_181239487_181239582	1
PCBP1	chr6_+_30894588_30894671_30895404_30895514_30896621_30896865	1
PCBP1	chr6_+_30921589_30921691_30921925_30921995_30922116_30922241	1
PCBP1	chr6_+_31927955_31928164_31928732_31928917_31933610_31933783	1
PCBP1	chr6_+_31927955_31928164_31928732_31928917_31933610_31933783	1
PCBP1	chr6_+_31933867_31933965_31934166_31934299_31935923_31936061	1
PCBP1	chr6_+_31933867_31933965_31935923_31936061_31937319_31937459	1
PCBP1	chr6_+_31933867_31933965_31935923_31936061_31937319_31937459	1
PCBP1	chr6_+_36598849_36598983_36599821_36600276_36601152_36601190	1
PCBP1	chr6_+_43142172_43142299_43143417_43143620_43144451_43144606	1
PCBP1	chr6_+_43158883_43158968_43159788_43159966_43160721_43161010	1
PCBP1	chr6_+_63636111_63636150_63680000_63680161_63684129_63684245	1
PCBP1	chr6_+_63646619_63646795_63680000_63680161_63684129_63684245	1
PCBP1	chr6_+_63680000_63680161_63684129_63685911_63691737_63692043	1
PCBP1	chr6_+_63680000_63680161_63684129_63685911_63691737_63692043	1
PCBP1	chr6_+_63680000_63680161_63684129_63685911_63691737_63692043	1
PCBP1	chr6_+_142403802_142403973_142405343_142405391_142405688_142405828	1
PCBP1	chr6_+_149369909_149370099_149378018_149379518_149397604_149397764	1
PCBP1	chr6_+_149369909_149370099_149378018_149379518_149397604_149397764	1
PCBP1	chr6_+_157110472_157110561_157133028_157133207_157148624_157148951	1
PCBP1	chr6_+_158033490_158033680_158043316_158043399_158054967_158055028	1
PCBP1	chr6_+_158605267_158605347_158607244_158607343_158608333_158608463	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
